STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,New Zealand,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.536098360495261E9,5.721994864230658E9,6.133158532216665E9,6.699741645078269E9,7.340766415018683E9,5.70625140019577E9,5.917437693374595E9,6.016017227091238E9,5.228045415273178E9,5.814357708510051E9,6.495605330944115E9,7.911136757068666E9,9.567331064657269E9,1.2802281897871157E10,1.3940981798124657E10,1.2861983284391235E10,1.3604832424006235E10,1.5446825318455614E10,1.853051839464883E10,2.07312431132926E10,2.3244547384674774E10,2.4417617184247772E10,2.4164603058994904E10,2.430927970557308E10,2.1665975318884163E10,2.4679795396419437E10,3.06046683565695E10,4.037635406994739E10,4.5176811594202896E10,4.392022252470853E10,4.549512938504751E10,4.274532973216296E10,4.16498298596342E10,4.677562081743266E10,5.5314732279137924E10,6.391870350690754E10,7.014083529901485E10,6.607514341549518E10,5.622716985104479E10,5.8762260625875755E10,5.262328195670312E10,5.387242591662481E10,6.662772931144955E10,8.825088555026262E10,1.0390521008403362E11,1.1472012955009506E11,1.1153881071266455E11,1.371889468655839E11,1.3343712659028607E11,1.216634393153851E11,1.4688790252405167E11,1.6848490896007794E11,1.7656071123914664E11,1.9101236417687823E11,2.015184027873799E11,1.782241670879897E11,1.8910008527523016E11,2.0674596924607333E11,2.1198563117320483E11,2.130063411018694E11,2.130295546536872E11,2.5397793181496677E11,2.495099914404376E11,2.5519497267312192E11,2.601723850976165E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Costa Rica,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.0751382999485475E8,4.9032518161427474E8,4.7918082434850603E8,5.1190213680997276E8,5.425783672425978E8,5.92981162264151E8,6.473056301886792E8,6.994566188679246E8,7.738414943396226E8,8.53630203773585E8,9.84830158490566E8,1.0771475375247157E9,1.238251695553881E9,1.5289258462546704E9,1.6665447540983608E9,1.9608634655775964E9,2.4125554259043174E9,3.0724270128354726E9,3.5232088098016334E9,4.0355193232205367E9,4.831447001166861E9,2.623803095785007E9,2.606623554565821E9,3.146772630772635E9,3.6604778562297716E9,3.9192039603960395E9,4.418983870967742E9,4.532952047156284E9,4.614629898403483E9,5.251025767476267E9,5.711687786759886E9,7.215725487305488E9,8.57975475793237E9,9.56481597514743E9,1.0489903725003183E10,1.1578594259867506E10,1.1678424507245678E10,1.2614602382201204E10,1.3684255946576462E10,1.4254866284654158E10,1.5013629661896881E10,1.5976174336972055E10,1.657882068728809E10,1.7271760506948277E10,1.8610594846208298E10,2.004064247698167E10,2.2715540324303177E10,2.6884700709314575E10,3.0801745700451355E10,3.0745714312641666E10,3.765861695180379E10,4.276261369896356E10,4.723165543173545E10,5.094966884166961E10,5.201640885426584E10,5.6441920820519424E10,5.88470196096549E10,6.05160446565206E10,6.2420164991537445E10,6.441767052135451E10,6.239561076004924E10,6.496072573419655E10,6.924362602859358E10,8.649794143901744E10,9.535042317659622E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AUT,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Austria,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.624086313143343E9,7.346566037833918E9,7.793042529159923E9,8.4140506210171585E9,9.21364865597511E9,1.004165944511802E10,1.093952621863931E10,1.1634569521927347E10,1.2499863917100342E10,1.3647475854028723E10,1.531279174384758E10,1.7788536733120388E10,2.1973207929043396E10,2.9399860144774754E10,3.505146863957597E10,3.9902300703168205E10,4.279170744803252E10,5.134386146032803E10,6.180920875580404E10,7.364769428718477E10,8.173749840459476E10,7.07559970623812E10,7.09961119625716E10,7.183852842040755E10,6.771905577333058E10,6.911499600957701E10,9.86482541685444E10,1.2368209185894646E11,1.328171247074557E11,1.3258444825793031E11,1.6581137238291177E11,1.7311344961697113E11,1.9431403205609818E11,1.8963402933869632E11,2.027380231297434E11,2.4009416951003137E11,2.3595258123212894E11,2.1172481226744843E11,2.1706808581591818E11,2.1642180912591553E11,1.9618159983128668E11,1.9647720682933017E11,2.1283722402281332E11,2.607798343400967E11,2.992104114548228E11,3.139523173307765E11,3.339059793324807E11,3.867601775894965E11,4.2923439909617255E11,3.9929011878242865E11,3.898277892176341E11,4.2895473706405725E11,4.067504876035899E11,4.265805027694165E11,4.385560210780341E11,3.795460973006326E11,3.936873597702733E11,4.149261381326913E11,4.525822949727754E11,4.429836423718424E11,4.3439760155769617E11,4.804663631768062E11,4.732212989682158E11,5.166705096288758E11,5.347907204668218E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Mozambique,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8548564345806246E9,2.79869651118156E9,2.8831618974265127E9,2.9581081703206115E9,3.0616461737393775E9,4.0301461345706015E9,4.873663774930193E9,5.55111814873836E9,6.285219691224625E9,5.930685214615951E9,5.650154067103462E9,5.950769426602135E9,6.583526860580616E9,7.937255565357649E9,8.868504899946728E9,9.50983553693373E9,1.081145600594048E10,1.292034096465435E10,1.2263894790012465E10,1.1411894723864027E10,1.461927998871596E10,1.6688114144074518E10,1.7198073057198067E10,1.7978246586066242E10,1.6208985769614956E10,1.2069051237171114E10,1.326464064577679E10,1.5017358952845171E10,1.5512759046671955E10,1.423542017418844E10,1.6168055475444891E10,1.88835285813734E10,2.0921079532609367E10,2.2745341305062202E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,East Asia & Pacific (excluding high income),GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.088606511048518E10,7.124739533307304E10,6.498916057254481E10,7.02884322605342E10,8.118431766592291E10,9.459488779995482E10,1.034830520140923E11,1.0047485567991563E11,1.0158082924891377E11,1.1421798169575787E11,1.2718255628961092E11,1.3658026575498735E11,1.5551844886927637E11,1.956165679167837E11,2.216655886876316E11,2.4877260117603595E11,2.529429811871568E11,2.915327350131515E11,2.8291906135468195E11,3.275890169557026E11,3.779471612885338E11,4.035514504329483E11,4.238505721508191E11,4.4383988150984485E11,4.809150946421886E11,5.2660075108937134E11,5.251827395961051E11,5.190334650464991E11,5.761268584819279E11,6.228360566735944E11,6.674102415082777E11,7.246549326889655E11,8.129946729644617E11,8.924462738721488E11,1.0744817722190314E12,1.325739943462745E12,1.5231080851462913E12,1.5767656892303987E12,1.4412846048944521E12,1.5877667692033447E12,1.7486183489864297E12,1.8629320272973965E12,2.063860728539441E12,2.3378997911472275E12,2.7123644245188896E12,3.140094784139392E12,3.783276519033736E12,4.787054921838077E12,6.06201777275435E12,6.581352893096837E12,8.008611577123892E12,9.774259220654197E12,1.0905337947546184E13,1.2047512338954148E13,1.3004689014662496E13,1.3548904084321424E13,1.3844122751569406E13,1.5115625540264842E13,1.6902110052652254E13,1.750327497730327E13,1.780516644318219E13,2.1231425978691367E13,2.156388138413581E13,2.1644412635340617E13,2.226081077187511E13
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Small states,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,4.890889496960343E9,5.468619820372552E9,6.351288900722994E9,7.975691955175131E9,1.2697499906290499E10,1.3756779384694475E10,1.5045613015009264E10,1.8115910570479958E10,2.086546149878495E10,2.6701110584490776E10,3.7297800330138985E10,3.708022082775475E10,3.7651257006240395E10,3.575712331033699E10,3.620372788624592E10,3.576282695186691E10,3.3618097085179207E10,3.872583100348267E10,4.1025318187744804E10,4.1503137701754616E10,4.793537888741254E10,5.001903246112191E10,5.3255036349112366E10,5.1480858164920044E10,5.501832944424587E10,6.3080936166093185E10,6.5815856152020775E10,6.905621479911368E10,7.024950811148198E10,7.426159690513351E10,7.651805145760316E10,7.751824261204851E10,8.341444102208629E10,9.96438302729925E10,1.1541664392791145E11,1.2991696335267888E11,1.459082176354926E11,1.7143525138378278E11,1.8907922922613614E11,1.6175159092792123E11,1.7247568738348462E11,1.933425389453812E11,1.9440376999708795E11,2.0157589517858597E11,2.0877833396654E11,1.9308472629862314E11,1.9578861286001752E11,2.132652084342919E11,2.3012209925783133E11,2.3134043910904868E11,2.0880176798277905E11,2.4417927115162164E11,2.707160890696177E11,2.8737490023133264E11,3.106420666459124E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AND,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Andorra,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,7.861771109653251E7,8.940660814581512E7,1.134143973656347E8,1.5084163929744396E8,1.8655708199813673E8,2.2011257220533124E8,2.2728385083127123E8,2.5399789722696805E8,3.0802026116414887E8,4.115487483547291E8,4.4637777679800063E8,3.8898326619988644E8,3.759147435810058E8,3.278500425158724E8,3.300730806370984E8,3.4674271467515206E8,4.81996012869071E8,6.112999245405055E8,7.214259391515498E8,7.954895820449102E8,1.0289896920678707E9,1.1068913615394838E9,1.2099920202954278E9,1.0070902698695563E9,1.0175440688407956E9,1.1787452828678029E9,1.2240241392129533E9,1.1806455718643036E9,1.2119539940571387E9,1.2402951987833095E9,1.4326062962672195E9,1.5482659267572029E9,1.764279817958147E9,2.3669416140300074E9,2.9002440535275807E9,3.16108484697686E9,3.4593368180374246E9,3.9576275367562413E9,4.1023174683015575E9,3.688974807450367E9,3.449925693581808E9,3.6291330625516763E9,3.1886532586100125E9,3.193513470439408E9,3.2716864524768577E9,2.7898825691004953E9,2.896611878625801E9,3.0001604146379485E9,3.2184186316757855E9,3.155150255911947E9,2.8910024602915344E9,3.3246480755629253E9,3.380611694733916E9,3.7850655248475413E9,4.039842405481172E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,North Macedonia,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.699646643109541E9,4.938775510204082E9,2.436849341976036E9,2.6824568965517244E9,3.559608639983794E9,4.7070413152420225E9,4.6420212563068905E9,3.912986090973632E9,3.7657450232073956E9,3.8636192847793922E9,3.772859034205079E9,3.709636030665784E9,4.018365747009719E9,4.94629659908467E9,5.682784471697219E9,6.258602872678975E9,6.861226971556173E9,8.336474973729493E9,9.909552434511362E9,9.40173682542688E9,9.407170321377522E9,1.049462676764451E10,9.745261300577883E9,1.0817702346067413E10,1.1362265252777998E10,1.0064519962565548E10,1.0672467073287252E10,1.1307067069665821E10,1.268306811423885E10,1.2606338448546968E10,1.2361036913840923E10,1.4000283827015379E10,1.3932436550088305E10,1.5855131188909191E10,1.6951682245420202E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Comoros,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,2.4339049591896242E8,2.1295838153543702E8,2.0215246176281986E8,1.9619337974382788E8,1.8910273415401924E8,1.9194489160283247E8,2.581439028898421E8,3.13292322956214E8,3.364225224071142E8,3.2866508084704566E8,4.01561021549642E8,4.0059266261024576E8,4.365529221216955E8,4.2775082287347037E8,3.147895560443962E8,3.927747136341824E8,3.924881487251869E8,3.6281680613445175E8,3.6393216023377144E8,3.7192171245451784E8,3.3950430629068893E8,3.72746486166796E8,4.273600703245444E8,5.468300405402731E8,6.2267966037137E8,6.55375095906176E8,6.884986415125288E8,7.956731528670766E8,9.156591079658227E8,9.053411727058296E8,9.079787308878443E8,1.0230862735333631E9,1.0158434908237381E9,1.1162241068372765E9,1.1495876610069265E9,9.660296008622274E8,1.012835493193246E9,1.077439756594511E9,1.1785306332459853E9,1.1879154088724308E9,1.2187636712656293E9,1.2722383908586414E9,1.2224855323197627E9,1.32683654300797E9,1.4409914554518843E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Fiji,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.1232842211308399E8,1.1698778491373882E8,1.2290643495781387E8,1.2945472862359904E8,1.4003274146832892E8,1.470847500314822E8,1.5060392551585305E8,1.626258858634838E8,1.6695293713500515E8,1.8218206770356816E8,2.1987848217356414E8,2.477493277212674E8,3.1665664869895685E8,4.259504875198936E8,5.585870973828332E8,6.842824343610952E8,6.945408063806442E8,7.195017657830485E8,8.292678894293734E8,1.0196914601737615E9,1.2026188162085173E9,1.2356267705092397E9,1.194059943224777E9,1.123085190065092E9,1.1780006779992924E9,1.141168943976615E9,1.290267339650056E9,1.1779479651214206E9,1.1100095227574325E9,1.182660265766352E9,1.3370175594972816E9,1.3838832495910022E9,1.5324110390547915E9,1.6361012469394045E9,1.8257320925467432E9,1.970301486205614E9,2.1286966436257393E9,2.0902211370287633E9,1.6531467165823526E9,1.9364599860379515E9,1.678219507898291E9,1.6524620234621494E9,1.833279985367415E9,2.300492465322761E9,2.708078476630121E9,2.9804038447209597E9,3.0763054528650646E9,3.378314599764019E9,3.523185919558261E9,2.8706246356803193E9,3.140166712796239E9,3.779411899374834E9,3.9720281044732842E9,4.189967998514236E9,4.857104768868437E9,4.682479893975582E9,4.930213644366533E9,5.353469174478379E9,5.581425327443973E9,5.344907153466985E9,4.2277198733864965E9,4.158873156179777E9,4.977861885603162E9,5.476673518137881E9,5.96812590927126E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,"Hong Kong SAR, China",GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.320796651694569E9,1.3836816511377556E9,1.6123464122647462E9,1.93529826645384E9,2.206466461264338E9,2.4350785340314136E9,2.4898450166489425E9,2.692474989125707E9,2.716964388424184E9,3.1897400551398187E9,3.8007665356208773E9,4.476001946014864E9,5.710090213150349E9,8.030117555620325E9,9.388695366845781E9,1.0048089558063587E10,1.28763660088077E10,1.571943371943372E10,1.8315136409142666E10,2.252618453317001E10,2.886185781065147E10,3.1055226088694305E10,3.229121584364333E10,2.9907227184178974E10,3.3511383985674088E10,3.5699772165709335E10,4.107539688489521E10,5.062289616260058E10,5.970740456059441E10,6.879021917797331E10,7.692878462081581E10,8.895999789992932E10,1.0427250763928247E11,1.2035421247500026E11,1.3581177102633049E11,1.4465229536366672E11,1.5971818355073416E11,1.773531748497142E11,1.6888544366007248E11,1.6576809539155655E11,1.716688911943487E11,1.6940432761660522E11,1.663488661310282E11,1.613855588018108E11,1.690997688751926E11,1.8156931174221292E11,1.9353544289636505E11,2.1159694450379977E11,2.192787491397337E11,2.140477956590447E11,2.2863866872729083E11,2.4851361767728674E11,2.6262886587969678E11,2.756968798349665E11,2.914599959788927E11,3.093856226013481E11,3.208603175625624E11,3.4127328953446594E11,3.6173107099572626E11,3.630745450723891E11,3.449431495900583E11,3.6895416974881805E11,3.586795339847182E11,3.810430261739354E11,4.0686339648734155E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Lithuania,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.921210339584389E9,8.430207164436771E9,1.0168271903323261E10,1.1289161847216227E10,1.1022095813552006E10,1.155069572723349E10,1.2260761329305136E10,1.4282292664600357E10,1.8809197969543148E10,2.2743164431197216E10,2.610520711531285E10,3.0116192746894215E10,3.972915161466885E10,4.7831254207522316E10,3.749438003892132E10,3.663812853406432E10,4.3186501862790695E10,4.2709372066862656E10,4.6303660422043365E10,4.830654665692814E10,4.154095481720389E10,4.297074924503357E10,4.775676450844596E10,5.426179514853722E10,5.512206622579599E10,5.741203853327175E10,6.703732100896792E10,7.103388449978238E10,7.978987741616808E10,8.486921551336482E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Suriname,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,9.965E7,1.077E8,1.1615E8,1.2595E8,1.344E8,1.5415E8,1.9035E8,2.207E8,2.4135E8,2.5965E8,2.749E8,3.01E8,3.1195E8,3.3944999999999994E8,4.0985E8,4.6550000000000006E8,5.0549999999999994E8,6.415E8,7.355E8,7.825E8,7.95E8,8.89E8,9.15E8,8.835E8,8.64E8,8.73E8,8.91E8,9.8E8,1.161E9,5.426E8,3.884E8,4.481E8,4.046E8,4.287647058823529E8,6.054925373134328E8,6.915904977375566E8,8.613728062082002E8,9.264225E8,1.11085E9,8.862906976744186E8,9.476719696969696E8,8.342793577981651E8,1.0935744680851064E9,1.2741903114186852E9,1.484092538405267E9,1.793410397387383E9,2.626380435178773E9,2.9366120218579235E9,3.532969034608379E9,3.8754098360655737E9,4.368370997921263E9,4.422276621787026E9,4.98E9,5.145757575757576E9,5.240606060606061E9,5.126237646220717E9,3.3174216480991807E9,3.591679430999881E9,3.996198866574535E9,4.0160405750879593E9,2.9118074962022653E9,3.1079231979695435E9,3.791603200025902E9,3.4726934120849733E9,4.416775112096267E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Europe & Central Asia (excluding high income),GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.351332420451192E11,2.60714658021753E11,2.960124947549604E11,3.541567201585291E11,3.4108629606527496E11,3.2845112055659326E11,3.392358520605028E11,2.657167196802726E11,3.738452298708283E11,3.954130432556794E11,4.206145888382332E11,4.21386465145892E11,3.8448821710400635E11,3.912594026090203E11,3.3564921254543896E11,3.9053206456853625E11,4.980924105798513E11,6.413413764166451E11,7.988972949086494E11,9.2963764337255E11,1.1715422159205557E12,1.402429749896005E12,1.169814065612088E12,1.3850785233676733E12,1.5742449602859507E12,1.6589834517132463E12,1.8086928003159475E12,1.7352293692256946E12,1.5104740024791558E12,1.4501712844487988E12,1.4995959607692952E12,1.4774882059935073E12,1.5086799747553606E12,1.4460771897275208E12,1.680958734568532E12,1.8202428647250952E12,2.1432442151132466E12,2.4511801445054663E12
